"Time [ms]","Moving1.Position [deg]"
26.7374999999991,77.0039999999975
26.7499999999991,77.0399999999971
26.7624999999991,77.0759999999972
26.7749999999991,77.1119999999973
26.7874999999991,77.1479999999974
26.7999999999991,77.1839999999969
26.8124999999991,77.2199999999971
26.8249999999991,77.2559999999972
26.8374999999991,77.2919999999973
26.8499999999991,77.3279999999974
26.8624999999991,77.363999999997
26.8749999999991,77.3999999999971
26.8874999999991,77.4359999999972
26.8999999999991,77.4719999999973
26.9124999999991,77.5079999999974
26.9249999999991,77.543999999997
26.9374999999991,77.5799999999971
26.9499999999991,77.6159999999972
26.9624999999991,77.6519999999973
26.9749999999991,77.6879999999969
26.9874999999991,77.723999999997
26.9999999999991,77.7599999999971
27.0124999999991,77.7959999999972
27.0249999999991,77.8319999999973
27.0374999999991,77.8679999999969
27.0499999999991,77.903999999997
27.0624999999991,77.9399999999971
27.0749999999991,77.9759999999972
27.0874999999991,78.0119999999973
27.0999999999991,78.0479999999969
27.1124999999991,78.083999999997
27.1249999999991,78.1199999999971
27.1374999999991,78.1559999999972
27.149999999999,78.1919999999968
27.162499999999,78.2279999999969
27.174999999999,78.263999999997
27.187499999999,78.2999999999971
27.199999999999,78.3359999999972
27.212499999999,78.3719999999968
27.224999999999,78.4079999999969
27.237499999999,78.443999999997
27.249999999999,78.4799999999971
27.262499999999,78.5159999999973
27.274999999999,78.5519999999968
27.287499999999,78.5879999999969
27.299999999999,78.623999999997
27.312499999999,78.6599999999972
27.324999999999,78.6959999999973
27.337499999999,78.7319999999968
27.349999999999,78.7679999999969
27.362499999999,78.803999999997
27.374999999999,78.8399999999972
27.387499999999,78.8759999999967
27.399999999999,78.9119999999968
27.412499999999,78.947999999997
27.424999999999,78.9839999999971
27.437499999999,79.0199999999972
27.449999999999,79.0559999999967
27.462499999999,79.0919999999968
27.474999999999,79.127999999997
27.487499999999,79.1639999999971
27.499999999999,79.1999999999972
27.512499999999,79.2359999999967
27.524999999999,79.2719999999969
27.537499999999,79.307999999997
27.549999999999,79.3439999999971
27.562499999999,79.3799999999966
27.574999999999,79.4159999999967
27.587499999999,79.4519999999969
27.599999999999,79.487999999997
27.612499999999,79.5239999999971
27.624999999999,79.5599999999966
27.637499999999,79.5959999999968
27.649999999999,79.6319999999969
27.662499999999,79.667999999997
27.674999999999,79.7039999999971
27.687499999999,79.7399999999967
27.699999999999,79.7759999999968
27.712499999999,79.8119999999969
27.724999999999,79.847999999997
27.737499999999,79.8839999999971
27.749999999999,79.9199999999967
27.762499999999,79.9559999999968
27.774999999999,79.9919999999969
27.787499999999,80.027999999997
27.799999999999,80.0639999999966
27.812499999999,80.0999999999967
27.824999999999,80.1359999999968
27.837499999999,80.1719999999969
27.849999999999,80.207999999997
27.862499999999,80.2439999999966
27.874999999999,80.2799999999967
27.887499999999,80.3159999999968
27.899999999999,80.3519999999969
27.912499999999,80.387999999997
27.924999999999,80.4239999999966
27.937499999999,80.4599999999967
27.949999999999,80.4959999999968
27.962499999999,80.5319999999969
27.974999999999,80.5679999999965
27.987499999999,80.6039999999966
27.999999999999,80.6399999999967
28.012499999999,80.6759999999968
28.024999999999,80.7119999999969
28.037499999999,80.7479999999965
28.049999999999,80.7839999999966
28.0624999999989,80.8199999999967
28.0749999999989,80.8559999999968
28.0874999999989,80.891999999997
28.0999999999989,80.9279999999965
28.1124999999989,80.9639999999966
28.1249999999989,80.9999999999967
28.1374999999989,81.0359999999968
28.1499999999989,81.0719999999964
28.1624999999989,81.1079999999965
28.1749999999989,81.1439999999966
28.1874999999989,81.1799999999968
28.1999999999989,81.2159999999969
28.2124999999989,81.2519999999964
28.2249999999989,81.2879999999965
28.2374999999989,81.3239999999966
28.2499999999989,81.3599999999968
28.2624999999989,81.3959999999969
28.2749999999989,81.4319999999964
28.2874999999989,81.4679999999965
28.2999999999989,81.5039999999967
28.3124999999989,81.5399999999968
28.3249999999989,81.5759999999969
28.3374999999989,81.6119999999964
28.3499999999989,81.6479999999966
28.3624999999989,81.6839999999967
28.3749999999989,81.7199999999968
28.3874999999989,81.7559999999963
28.3999999999989,81.7919999999964
28.4124999999989,81.8279999999966
28.4249999999989,81.8639999999967
28.4374999999989,81.8999999999968
28.4499999999989,81.9359999999963
28.4624999999989,81.9719999999965
28.4749999999989,82.0079999999966
28.4874999999989,82.0439999999967
28.4999999999989,82.0799999999968
28.5124999999989,82.1159999999963
28.5249999999989,82.1519999999965
28.5374999999989,82.1879999999966
28.5499999999989,82.2239999999967
28.5624999999989,82.2599999999962
28.5749999999989,82.2959999999964
28.5874999999989,82.3319999999965
28.5999999999989,82.3679999999966
28.6124999999989,82.4039999999967
28.6249999999989,82.4399999999963
28.6374999999989,82.4759999999964
28.6499999999989,82.5119999999965
28.6624999999989,82.5479999999966
28.6749999999989,82.5839999999967
28.6874999999989,82.6199999999963
28.6999999999989,82.6559999999964
28.7124999999989,82.6919999999965
28.7249999999989,82.7279999999966
28.7374999999989,82.7639999999967
28.7499999999989,82.7999999999963
28.7624999999989,82.8359999999964
28.7749999999989,82.8719999999965
28.7874999999989,82.9079999999966
28.7999999999989,82.9439999999962
28.8124999999989,82.9799999999963
28.8249999999989,83.0159999999964
28.8374999999989,83.0519999999965
28.8499999999989,83.0879999999966
28.8624999999989,83.1239999999962
28.8749999999989,83.1599999999963
28.8874999999989,83.1959999999964
28.8999999999989,83.2319999999965
28.9124999999989,83.2679999999967
28.9249999999989,83.3039999999962
28.9374999999989,83.3399999999963
28.9499999999989,83.3759999999964
28.9624999999989,83.4119999999966
28.9749999999988,83.4479999999961
28.9874999999988,83.4839999999962
28.9999999999988,83.5199999999963
29.0124999999988,83.5559999999965
29.0249999999988,83.5919999999966
29.0374999999988,83.6279999999961
29.0499999999988,83.6639999999962
29.0624999999988,83.6999999999964
29.0749999999988,83.7359999999965
29.0874999999988,83.7719999999966
29.0999999999988,83.8079999999961
29.1124999999988,83.8439999999962
29.1249999999988,83.8799999999964
29.1374999999988,83.9159999999965
29.1499999999988,83.951999999996
29.1624999999988,83.9879999999961
29.1749999999988,84.0239999999962
29.1874999999988,84.0599999999964
29.1999999999988,84.0959999999965
29.2124999999988,84.131999999996
29.2249999999988,84.1679999999961
29.2374999999988,84.2039999999963
29.2499999999988,84.2399999999964
29.2624999999988,84.2759999999965
29.2749999999988,84.311999999996
29.2874999999988,84.3479999999962
29.2999999999988,84.3839999999963
29.3124999999988,84.4199999999964
29.3249999999988,84.4559999999965
29.3374999999988,84.4919999999961
29.3499999999988,84.5279999999962
29.3624999999988,84.5639999999963
29.3749999999988,84.5999999999964
29.3874999999988,84.6359999999959
29.3999999999988,84.6719999999961
29.4124999999988,84.7079999999962
29.4249999999988,84.7439999999963
29.4374999999988,84.7799999999964
29.4499999999988,84.815999999996
29.4624999999988,84.8519999999961
29.4749999999988,84.8879999999962
29.4874999999988,84.9239999999963
29.4999999999988,84.9599999999964
29.5124999999988,84.995999999996
29.5249999999988,85.0319999999961
29.5374999999988,85.0679999999962
29.5499999999988,85.1039999999963
29.5624999999988,85.1399999999959
29.5749999999988,85.175999999996
29.5874999999988,85.2119999999961
29.5999999999988,85.2479999999962
29.6124999999988,85.2839999999963
29.6249999999988,85.3199999999959
29.6374999999988,85.355999999996
29.6499999999988,85.3919999999961
29.6624999999988,85.4279999999962
29.6749999999988,85.4639999999963
29.6874999999988,85.4999999999959
29.6999999999988,85.535999999996
29.7124999999988,85.5719999999961
29.7249999999988,85.6079999999962
29.7374999999988,85.6439999999964
29.7499999999988,85.6799999999959
29.7624999999988,85.715999999996
29.7749999999988,85.7519999999961
29.7874999999988,85.7879999999962
29.7999999999988,85.8239999999958
29.8124999999988,85.8599999999959
29.8249999999988,85.895999999996
29.8374999999988,85.9319999999962
29.8499999999988,85.9679999999963
29.8624999999988,86.0039999999958
29.8749999999987,86.0399999999959
29.8874999999987,86.075999999996
29.8999999999987,86.1119999999962
29.9124999999987,86.1479999999963
29.9249999999987,86.1839999999958
29.9374999999987,86.2199999999959
29.9499999999987,86.255999999996
29.9624999999987,86.2919999999962
29.9749999999987,86.3279999999957
29.9874999999987,86.3639999999958
29.9999999999987,86.3999999999959
30.0124999999987,86.4359999999961
30.0249999999987,86.4719999999962
30.0374999999987,86.5079999999957
30.0499999999987,86.5439999999958
30.0624999999987,86.579999999996
30.0749999999987,86.6159999999961
30.0874999999987,86.6519999999962
30.0999999999987,86.6879999999957
30.1124999999987,86.7239999999959
30.1249999999987,86.759999999996
30.1374999999987,86.7959999999961
30.1499999999987,86.8319999999956
30.1624999999987,86.8679999999957
30.1749999999987,86.9039999999959
30.1874999999987,86.939999999996
30.1999999999987,86.9759999999961
30.2124999999987,87.0119999999957
30.2249999999987,87.0479999999958
30.2374999999987,87.0839999999959
30.2499999999987,87.119999999996
30.2624999999987,87.1559999999961
30.2749999999987,87.1919999999956
30.2874999999987,87.2279999999958
30.2999999999987,87.2639999999959
30.3124999999987,87.299999999996
30.3249999999987,87.3359999999961
30.3374999999987,87.3719999999957
30.3499999999987,87.4079999999958
30.3624999999987,87.4439999999959
30.3749999999987,87.479999999996
30.3874999999987,87.5159999999956
30.3999999999987,87.5519999999957
30.4124999999987,87.5879999999958
30.4249999999987,87.6239999999959
30.4374999999987,87.659999999996
30.4499999999987,87.6959999999956
30.4624999999987,87.7319999999957
30.4749999999987,87.7679999999958
30.4874999999987,87.8039999999959
30.4999999999987,87.8399999999961
30.5124999999987,87.8759999999956
30.5249999999987,87.9119999999957
30.5374999999987,87.9479999999958
30.5499999999987,87.9839999999959
30.5624999999987,88.0199999999955
30.5749999999987,88.0559999999956
30.5874999999987,88.0919999999957
30.5999999999987,88.1279999999958
30.6124999999987,88.163999999996
30.6249999999987,88.1999999999955
30.6374999999987,88.2359999999956
30.6499999999987,88.2719999999957
30.6624999999987,88.3079999999958
30.6749999999987,88.343999999996
30.6874999999987,88.3799999999955
30.6999999999987,88.4159999999956
30.7124999999987,88.4519999999957
30.7249999999987,88.4879999999959
30.7374999999987,88.523999999996
30.7499999999987,88.5599999999955
30.7624999999987,88.5959999999956
30.7749999999987,88.6319999999958
30.7874999999986,88.6679999999959
30.7999999999986,88.7039999999954
30.8124999999986,88.7399999999955
30.8249999999986,88.7759999999956
30.8374999999986,88.8119999999958
30.8499999999986,88.8479999999959
30.8624999999986,88.8839999999954
30.8749999999986,88.9199999999955
30.8874999999986,88.9559999999957
30.8999999999986,88.9919999999958
30.9124999999986,89.0279999999959
30.9249999999986,89.0639999999954
30.9374999999986,89.0999999999955
30.9499999999986,89.1359999999957
30.9624999999986,89.1719999999958
30.9749999999986,89.2079999999953
30.9874999999986,89.2439999999954
30.9999999999986,89.2799999999956
31.0124999999986,89.3159999999957
31.0249999999986,89.3519999999958
31.0374999999986,89.3879999999953
31.0499999999986,89.4239999999955
31.0624999999986,89.4599999999956
31.0749999999986,89.4959999999957
31.0874999999986,89.5319999999958
31.0999999999986,89.5679999999954
31.1124999999986,89.6039999999955
31.1249999999986,89.6399999999956
31.1374999999986,89.6759999999957
31.1499999999986,89.7119999999953
31.1624999999986,89.7479999999954
31.1749999999986,89.7839999999955
31.1874999999986,89.8199999999956
31.1999999999986,89.8559999999957
31.2124999999986,89.8919999999953
31.2249999999986,89.9279999999954
31.2374999999986,89.9639999999955
31.2499999999986,89.9999999999956
31.2624999999986,90.0359999999957
31.2749999999986,90.0719999999953
31.2874999999986,90.1079999999954
31.2999999999986,90.1439999999955
31.3124999999986,90.1799999999956
31.3249999999986,90.2159999999957
31.3374999999986,90.2519999999953
31.3499999999986,90.2879999999954
31.3624999999986,90.3239999999955
31.3749999999986,90.3599999999956
31.3874999999986,90.3959999999952
31.3999999999986,90.4319999999953
31.4124999999986,90.4679999999954
31.4249999999986,90.5039999999955
31.4374999999986,90.5399999999957
31.4499999999986,90.5759999999952
31.4624999999986,90.6119999999953
31.4749999999986,90.6479999999954
31.4874999999986,90.6839999999955
31.4999999999986,90.7199999999957
31.5124999999986,90.7559999999952
31.5249999999986,90.7919999999953
31.5374999999986,90.8279999999954
31.5499999999986,90.8639999999956
31.5624999999986,90.8999999999951
31.5749999999986,90.9359999999952
31.5874999999986,90.9719999999953
31.5999999999986,91.0079999999954
31.6124999999986,91.0439999999956
31.6249999999986,91.0799999999951
31.6374999999986,91.1159999999952
31.6499999999986,91.1519999999953
31.6624999999986,91.1879999999955
31.6749999999986,91.2239999999956
31.6874999999986,91.2599999999951
31.6999999999985,91.2959999999952
31.7124999999985,91.3319999999954
31.7249999999985,91.3679999999955
31.7374999999985,91.4039999999956
31.7499999999985,91.4399999999951
31.7624999999985,91.4759999999953
31.7749999999985,91.5119999999954
31.7874999999985,91.5479999999955
31.7999999999985,91.583999999995
31.8124999999985,91.6199999999951
31.8249999999985,91.6559999999953
31.8374999999985,91.6919999999954
31.8499999999985,91.7279999999955
31.8624999999985,91.7639999999951
31.8749999999985,91.7999999999952
31.8874999999985,91.8359999999953
31.8999999999985,91.8719999999954
31.9124999999985,91.9079999999955
31.9249999999985,91.9439999999951
31.9374999999985,91.9799999999952
31.9499999999985,92.0159999999953
31.9624999999985,92.0519999999954
31.9749999999985,92.0879999999949
31.9874999999985,92.1239999999951
31.9999999999985,92.1599999999952
32.0124999999985,92.1959999999953
32.0249999999985,92.2319999999954
32.0374999999985,92.267999999995
32.0499999999985,92.3039999999951
32.0624999999985,92.3399999999952
32.0749999999985,92.3759999999953
32.0874999999985,92.4119999999954
32.0999999999985,92.447999999995
32.1124999999985,92.4839999999951
32.1249999999985,92.5199999999952
32.1374999999985,92.5559999999953
32.1499999999985,92.5919999999949
32.1624999999985,92.627999999995
32.1749999999985,92.6639999999951
32.1874999999985,92.6999999999952
32.1999999999985,92.7359999999953
32.2124999999985,92.7719999999949
32.2249999999985,92.807999999995
32.2374999999985,92.8439999999951
32.2499999999985,92.8799999999952
32.2624999999985,92.9159999999953
32.2749999999985,92.9519999999949
32.2874999999985,92.987999999995
32.2999999999985,93.0239999999951
32.3124999999985,93.0599999999952
32.3249999999985,93.0959999999954
32.3374999999985,93.1319999999949
32.3499999999985,93.167999999995
32.3624999999985,93.2039999999951
32.3749999999985,93.2399999999952
32.3874999999985,93.2759999999948
32.3999999999985,93.3119999999949
32.4124999999985,93.347999999995
32.4249999999985,93.3839999999951
32.4374999999985,93.4199999999953
32.4499999999985,93.4559999999948
32.4624999999985,93.4919999999949
32.4749999999985,93.527999999995
32.4874999999985,93.5639999999952
32.4999999999985,93.5999999999953
32.5124999999985,93.6359999999948
32.5249999999985,93.6719999999949
32.5374999999985,93.7079999999951
32.5499999999985,93.7439999999952
32.5624999999985,93.7799999999947
32.5749999999985,93.8159999999948
32.5874999999985,93.8519999999949
32.5999999999984,93.8879999999951
32.6124999999984,93.9239999999952
32.6249999999984,93.9599999999947
32.6374999999984,93.9959999999949
32.6499999999984,94.031999999995
32.6624999999984,94.0679999999951
32.6749999999984,94.1039999999952
32.6874999999984,94.1399999999947
32.6999999999984,94.1759999999948
32.7124999999984,94.211999999995
32.7249999999984,94.2479999999951
32.7374999999984,94.2839999999952
32.7499999999984,94.3199999999947
32.7624999999984,94.3559999999949
32.7749999999984,94.391999999995
32.7874999999984,94.4279999999951
32.7999999999984,94.4639999999946
32.8124999999984,94.4999999999948
32.8249999999984,94.5359999999949
32.8374999999984,94.571999999995
32.8499999999984,94.6079999999951
32.8624999999984,94.6439999999947
32.8749999999984,94.6799999999948
32.8874999999984,94.7159999999949
32.8999999999984,94.751999999995
32.9124999999984,94.7879999999951
32.9249999999984,94.8239999999947
32.9374999999984,94.8599999999948
32.9499999999984,94.8959999999949
32.9624999999984,94.931999999995
32.9749999999984,94.9679999999946
32.9874999999984,95.0039999999947
32.9999999999984,95.0399999999948
33.0124999999984,95.0759999999949
33.0249999999984,95.111999999995
33.0374999999984,95.1479999999946
33.0499999999984,95.1839999999947
33.0624999999984,95.2199999999948
33.0749999999984,95.2559999999949
33.0874999999984,95.291999999995
33.0999999999984,95.3279999999946
33.1124999999984,95.3639999999947
33.1249999999984,95.3999999999948
33.1374999999984,95.4359999999949
33.1499999999984,95.4719999999945
33.1624999999984,95.5079999999946
33.1749999999984,95.5439999999947
33.1874999999984,95.5799999999948
33.1999999999984,95.615999999995
33.2124999999984,95.6519999999945
33.2249999999984,95.6879999999946
33.2374999999984,95.7239999999947
33.2499999999984,95.7599999999948
33.2624999999984,95.795999999995
33.2749999999984,95.8319999999945
33.2874999999984,95.8679999999946
33.2999999999984,95.9039999999947
33.3124999999984,95.9399999999949
33.3249999999984,95.975999999995
33.3374999999984,96.0119999999945
33.3499999999984,96.0479999999946
33.3624999999984,96.0839999999947
33.3749999999984,96.1199999999949
33.3874999999984,96.1559999999944
33.3999999999984,96.1919999999945
33.4124999999984,96.2279999999946
33.4249999999984,96.2639999999948
33.4374999999984,96.2999999999949
33.4499999999984,96.3359999999944
33.4624999999984,96.3719999999945
33.4749999999984,96.4079999999947
33.4874999999984,96.4439999999948
33.4999999999984,96.4799999999949
33.5124999999983,96.5159999999944
33.5249999999983,96.5519999999945
33.5374999999983,96.5879999999947
33.5499999999983,96.6239999999948
33.5624999999983,96.6599999999943
33.5749999999983,96.6959999999945
33.5874999999983,96.7319999999946
33.5999999999983,96.7679999999947
33.6124999999983,96.8039999999948
33.6249999999983,96.8399999999943
33.6374999999983,96.8759999999945
33.6499999999983,96.9119999999946
33.6624999999983,96.9479999999947
33.6749999999983,96.9839999999948
33.6874999999983,97.0199999999944
33.6999999999983,97.0559999999945
33.7124999999983,97.0919999999946
33.7249999999983,97.1279999999947
33.7374999999983,97.1639999999948
33.7499999999983,97.1999999999944
33.7624999999983,97.2359999999945
33.7749999999983,97.2719999999946
33.7874999999983,97.3079999999947
33.7999999999983,97.3439999999943
33.8124999999983,97.3799999999944
33.8249999999983,97.4159999999945
33.8374999999983,97.4519999999946
33.8499999999983,97.4879999999947
33.8624999999983,97.5239999999943
33.8749999999983,97.5599999999944
33.8874999999983,97.5959999999945
33.8999999999983,97.6319999999946
33.9124999999983,97.6679999999947
33.9249999999983,97.7039999999943
33.9374999999983,97.7399999999944
33.9499999999983,97.7759999999945
33.9624999999983,97.8119999999946
33.9749999999983,97.8479999999942
33.9874999999983,97.8839999999943
33.9999999999983,97.9199999999944
34.0124999999983,97.9559999999945
34.0249999999983,97.9919999999946
34.0374999999983,98.0279999999942
34.0499999999983,98.0639999999943
34.0624999999983,98.0999999999944
34.0749999999983,98.1359999999945
34.0874999999983,98.1719999999947
34.0999999999983,98.2079999999942
34.1124999999983,98.2439999999943
34.1249999999983,98.2799999999944
34.1374999999983,98.3159999999946
34.1499999999983,98.3519999999941
34.1624999999983,98.3879999999942
34.1749999999983,98.4239999999943
34.1874999999983,98.4599999999945
34.1999999999983,98.4959999999946
34.2124999999983,98.5319999999941
34.2249999999983,98.5679999999942
34.2374999999983,98.6039999999943
34.2499999999983,98.6399999999945
34.2624999999983,98.6759999999946
34.2749999999983,98.7119999999941
34.2874999999983,98.7479999999942
34.2999999999983,98.7839999999944
34.3124999999983,98.8199999999945
34.3249999999983,98.8559999999946
34.3374999999983,98.8919999999941
34.3499999999983,98.9279999999943
34.3624999999983,98.9639999999944
34.3749999999983,98.9999999999945
34.3874999999983,99.035999999994
34.3999999999983,99.0719999999941
34.4124999999983,99.1079999999943
34.4249999999982,99.1439999999944
34.4374999999982,99.1799999999945
34.4499999999982,99.215999999994
34.4624999999982,99.2519999999942
34.4749999999982,99.2879999999943
34.4874999999982,99.3239999999944
34.4999999999982,99.3599999999945
34.5124999999982,99.3959999999941
34.5249999999982,99.4319999999942
34.5374999999982,99.4679999999943
34.5499999999982,99.5039999999944
34.5624999999982,99.539999999994
34.5749999999982,99.5759999999941
34.5874999999982,99.6119999999942
34.5999999999982,99.6479999999943
34.6124999999982,99.6839999999944
34.6249999999982,99.719999999994
34.6374999999982,99.7559999999941
34.6499999999982,99.7919999999942
34.6624999999982,99.8279999999943
34.6749999999982,99.8639999999944
34.6874999999982,99.899999999994
34.6999999999982,99.9359999999941
34.7124999999982,99.9719999999942
34.7249999999982,100.007999999994
34.7374999999982,100.043999999994
34.7499999999982,100.079999999994
34.7624999999982,100.115999999994
34.7749999999982,100.151999999994
34.7874999999982,100.187999999994
34.7999999999982,100.223999999994
34.8124999999982,100.259999999994
34.8249999999982,100.295999999994
34.8374999999982,100.331999999994
34.8499999999982,100.367999999994
34.8624999999982,100.403999999994
34.8749999999982,100.439999999994
34.8874999999982,100.475999999994
34.8999999999982,100.511999999994
34.9124999999982,100.547999999994
34.9249999999982,100.583999999994
34.9374999999982,100.619999999994
34.9499999999982,100.655999999994
34.9624999999982,100.691999999994
34.9749999999982,100.727999999994
34.9874999999982,100.763999999994
34.9999999999982,100.799999999994
35.0124999999982,100.835999999994
35.0249999999982,100.871999999994
35.0374999999982,100.907999999994
35.0499999999982,100.943999999994
35.0624999999982,100.979999999994
35.0749999999982,101.015999999994
35.0874999999982,101.051999999994
35.0999999999982,101.087999999994
35.1124999999982,101.123999999994
35.1249999999982,101.159999999994
35.1374999999982,101.195999999994
35.1499999999982,101.231999999994
35.1624999999982,101.267999999994
35.1749999999982,101.303999999994
35.1874999999982,101.339999999994
35.1999999999982,101.375999999994
35.2124999999982,101.411999999994
35.2249999999982,101.447999999994
35.2374999999982,101.483999999994
35.2499999999982,101.519999999994
35.2624999999982,101.555999999994
35.2749999999982,101.591999999994
35.2874999999982,101.627999999994
35.2999999999982,101.663999999994
35.3124999999982,101.699999999994
35.3249999999981,101.735999999994
35.3374999999981,101.771999999994
35.3499999999981,101.807999999994
35.3624999999981,101.843999999994
35.3749999999981,101.879999999994
35.3874999999981,101.915999999994
35.3999999999981,101.951999999994
35.4124999999981,101.987999999994
35.4249999999981,102.023999999994
35.4374999999981,102.059999999994
35.4499999999981,102.095999999994
35.4624999999981,102.131999999994
35.4749999999981,102.167999999994
35.4874999999981,102.203999999994
35.4999999999981,102.239999999994
35.5124999999981,102.275999999994
35.5249999999981,102.311999999994
35.5374999999981,102.347999999994
35.5499999999981,102.383999999994
35.5624999999981,102.419999999994
35.5749999999981,102.455999999994
35.5874999999981,102.491999999994
35.5999999999981,102.527999999994
35.6124999999981,102.563999999994
35.6249999999981,102.599999999994
35.6374999999981,102.635999999994
35.6499999999981,102.671999999994
35.6624999999981,102.707999999994
35.6749999999981,102.743999999994
35.6874999999981,102.779999999994
35.6999999999981,102.815999999994
35.7124999999981,102.851999999994
35.7249999999981,102.887999999994
35.7374999999981,102.923999999994
35.7499999999981,102.959999999994
35.7624999999981,102.995999999994
35.7749999999981,103.031999999994
35.7874999999981,103.067999999994
35.7999999999981,103.103999999994
35.8124999999981,103.139999999994
35.8249999999981,103.175999999994
35.8374999999981,103.211999999994
35.8499999999981,103.247999999994
35.8624999999981,103.283999999994
35.8749999999981,103.319999999994
35.8874999999981,103.355999999994
35.8999999999981,103.391999999994
35.9124999999981,103.427999999994
35.9249999999981,103.463999999994
35.9374999999981,103.499999999994
35.9499999999981,103.535999999994
35.9624999999981,103.571999999994
35.9749999999981,103.607999999993
35.9874999999981,103.643999999994
35.9999999999981,103.679999999994
36.0124999999981,103.715999999994
36.0249999999981,103.751999999994
36.0374999999981,103.787999999993
36.0499999999981,103.823999999994
36.0624999999981,103.859999999994
36.0749999999981,103.895999999994
36.0874999999981,103.931999999994
36.0999999999981,103.967999999993
36.1124999999981,104.003999999994
36.1249999999981,104.039999999994
36.1374999999981,104.075999999994
36.1499999999981,104.111999999994
36.1624999999981,104.147999999993
36.1749999999981,104.183999999994
36.1874999999981,104.219999999994
36.1999999999981,104.255999999994
36.2124999999981,104.291999999993
36.2249999999981,104.327999999993
36.237499999998,104.363999999994
36.249999999998,104.399999999994
36.262499999998,104.435999999994
36.274999999998,104.471999999993
36.287499999998,104.507999999993
36.299999999998,104.543999999994
36.312499999998,104.579999999994
36.324999999998,104.615999999994
36.337499999998,104.651999999993
36.349999999998,104.687999999993
36.362499999998,104.723999999994
36.374999999998,104.759999999994
36.387499999998,104.795999999993
36.399999999998,104.831999999993
36.412499999998,104.867999999993
36.424999999998,104.903999999994
36.437499999998,104.939999999994
36.449999999998,104.975999999993
36.462499999998,105.011999999993
36.474999999998,105.047999999994
36.487499999998,105.083999999994
36.499999999998,105.119999999994
36.512499999998,105.155999999993
36.524999999998,105.191999999993
36.537499999998,105.227999999994
36.549999999998,105.263999999994
36.562499999998,105.299999999993
36.574999999998,105.335999999993
36.587499999998,105.371999999993
36.599999999998,105.407999999994
36.612499999998,105.443999999994
36.624999999998,105.479999999993
36.637499999998,105.515999999993
36.649999999998,105.551999999993
36.662499999998,105.587999999994
36.674999999998,105.623999999994
36.687499999998,105.659999999993
36.699999999998,105.695999999993
36.712499999998,105.731999999993
36.724999999998,105.767999999994
36.737499999998,105.803999999994
36.749999999998,105.839999999993
36.762499999998,105.875999999993
36.774999999998,105.911999999993
36.787499999998,105.947999999994
36.799999999998,105.983999999993
36.812499999998,106.019999999993
36.824999999998,106.055999999993
36.837499999998,106.091999999993
36.849999999998,106.127999999994
36.862499999998,106.163999999993
36.874999999998,106.199999999993
36.887499999998,106.235999999993
36.899999999998,106.271999999993
36.912499999998,106.307999999994
36.924999999998,106.343999999993
36.937499999998,106.379999999993
36.949999999998,106.415999999993
36.962499999998,106.451999999993
36.974999999998,106.487999999993
36.987499999998,106.523999999993
36.999999999998,106.559999999993
37.012499999998,106.595999999993
37.024999999998,106.631999999993
37.037499999998,106.667999999993
37.049999999998,106.703999999993
37.062499999998,106.739999999993
37.074999999998,106.775999999993
37.087499999998,106.811999999994
37.099999999998,106.847999999993
37.112499999998,106.883999999993
37.124999999998,106.919999999993
37.1374999999979,106.955999999993
37.1499999999979,106.991999999994
37.1624999999979,107.027999999993
37.1749999999979,107.063999999993
37.1874999999979,107.099999999993
37.1999999999979,107.135999999993
37.2124999999979,107.171999999993
37.2249999999979,107.207999999993
37.2374999999979,107.243999999993
37.2499999999979,107.279999999993
37.2624999999979,107.315999999993
37.2749999999979,107.351999999993
37.2874999999979,107.387999999993
37.2999999999979,107.423999999993
37.3124999999979,107.459999999993
37.3249999999979,107.495999999993
37.3374999999979,107.531999999993
37.3499999999979,107.567999999993
37.3624999999979,107.603999999993
37.3749999999979,107.639999999993
37.3874999999979,107.675999999993
37.3999999999979,107.711999999993
37.4124999999979,107.747999999993
37.4249999999979,107.783999999993
37.4374999999979,107.819999999993
37.4499999999979,107.855999999993
37.4624999999979,107.891999999993
37.4749999999979,107.927999999993
37.4874999999979,107.963999999993
37.4999999999979,107.999999999993
37.5124999999979,108.035999999993
37.5249999999979,108.071999999993
37.5374999999979,108.107999999993
37.5499999999979,108.143999999993
37.5624999999979,108.179999999993
37.5749999999979,108.215999999993
37.5874999999979,108.251999999993
37.5999999999979,108.287999999993
37.6124999999979,108.323999999993
37.6249999999979,108.359999999993
37.6374999999979,108.395999999993
37.6499999999979,108.431999999993
37.6624999999979,108.467999999993
37.6749999999979,108.503999999993
37.6874999999979,108.539999999993
37.6999999999979,108.575999999993
37.7124999999979,108.611999999993
37.7249999999979,108.647999999993
37.7374999999979,108.683999999993
37.7499999999979,108.719999999993
37.7624999999979,108.755999999993
37.7749999999979,108.791999999993
37.7874999999979,108.827999999993
37.7999999999979,108.863999999993
37.8124999999979,108.899999999993
37.8249999999979,108.935999999993
37.8374999999979,108.971999999993
37.8499999999979,109.007999999993
37.8624999999979,109.043999999993
37.8749999999979,109.079999999993
37.8874999999979,109.115999999993
37.8999999999979,109.151999999993
37.9124999999979,109.187999999993
37.9249999999979,109.223999999993
37.9374999999979,109.259999999993
37.9499999999979,109.295999999993
37.9624999999979,109.331999999993
37.9749999999979,109.367999999993
37.9874999999979,109.403999999993
37.9999999999979,109.439999999993
38.0124999999979,109.475999999993
